ad_url,ad_creative_body,ad_creative_link_title,ad_creative_link_description,Label
https://www.facebook.com/ads/library/?id=2097756967186942,"ORGOGLIO SENZA CONFINI!
Maurice GLBTQ e ARCI Torino al Torino Pride 2019 | Over the borders

50 anni, e non sentirli. È passato mezzo secolo dalla rivolta di Stonewall: da allora nuove soggettività hanno rivendicato il diritto di essere nominate, leggi e costumi sono cambiati, in ogni parte del mondo le persone LGBTQI+ hanno alzato la testa. Ma la domanda di giustizia e di libertà che ha guidato la coraggiosa rivolta del 28 giugno 1969 a New York resta immutata. Non è cambiata la forma della nostra presenza sulla scena pubblica: festosa, rumorosa, ribelle.

Coltivare la memoria di Stonewall – in particolare in questo cinquantenario – significa prendere esempio.
Significa lottare – oggi come ieri – contro ogni forma di ingiustizia e prevaricazione. Per questo scegliamo di partecipare al Torino Pride 2019, condividendone la piattaforma, senza rinunciare a sottolineare il senso più profondo della nostra presenza in piazza.

Abbiamo scelto di ritrovarci sotto il motto “Orgoglio senza confini”, e di declinare queste parole in una pluralità di significati.

Il confine – geografico, di nazionalità, di genere, di identità di genere, di età, fra abilità e disabilità – non è altro che un limite immaginario, imposto dai gruppi dominanti a quelli oppressi. Ma la
ricerca della felicità non conosce barriere.

Ce lo raccontano prima di tutto le donne e gli uomini migranti LGBTQI+ che chiedono asilo in Italia, perché nel loro Paese di origine non possono vivere liberamente: sono tantissimi gli stati del mondo nei quali essere persone LGBTQ può significare subire arresti, discriminazioni continue, violenze, persino la morte. Nei confronti delle/i migranti siamo chiamate/i non solo a un dovere di solidarietà, ma anche a un debito di riconoscenza: sono per noi un esempio di coraggio, forza e resistenza.
D’altra parte anche noi – almeno una volta nella vita – abbiamo osato varcare un confine, e ci siamo trovate/i senza legge, senza patria, senza nome. Nell’accoglienza noi restiamo umani, ma soprattutto non dimentichiamo chi siamo. Non smarriamo noi stesse/i.

Ce lo racconta il movimento internazionale transfemminista che abbiamo visto riempire le piazze italiane l’8 marzo e invadere la città di Verona contro chi vorrebbe una restaurazione conservatrice.
Diciamo no a chi intende imprigionare in schemi forzati e violenti la realtà ricca e multiforme che noi conosciamo, composta da persone transgender, soggettività non binarie e queer, gay, lesbiche, bisessuali, e chiunque sia “non conforme” a una presunta “norma”. Siamo parte di questo movimento che in tutto il mondo contesta un sistema patriarcale e capitalista che crea disuguaglianze sociali, razzismo, sessismo, omo-transfobia. Nel rifiutare le ingiustizie non
dobbiamo cadere nel tranello di chi vuole scatenare la guerra tra gli oppressi, fra i/le lavoratori/trici nativi e quelle/i migranti, fra “italiani” e “stranieri”. Per noi non esiste contrapposizione tra diritti sociali e diritti civili, tra accoglienza dei migranti e lotta alla povertà.

E ce lo raccontano anche le ragazze e i ragazzi dei Fridays for Future, che chiedono a gran voce di intervenire contro il riscaldamento globale: le giovani generazioni vogliono vivere e lasciare il pianeta alle generazioni che verranno. La Terra non può più sopportare un “modello di sviluppo” che porta a drammatiche conseguenze ambientali e umane. Non possiamo restare indifferenti: la domanda di giustizia climatica riguarda anche noi. Una società fondata sui valori della competizione, della crescita e del mercato è incompatibile sia con la salvaguardia dell'ecosistema,
sia con il rispetto dei diritti umani di tutte/i, soprattutto di chi è più esposto/a alle crisi ambientali per ragioni geografiche ed economiche. La nostra lotta deve cominciare dal nostro territorio: per questo siamo convinte/i che la realizzazione del Tav Torino-Lione, un'opera inutile e dannosa per l'ambiente, vada fermata. 

Giustizia climatica significa anche No Tav!

Tutte e tutti il 15 giugno in via Principe Eugenio alle ore 16.30!
Sfilate con noi!

Coordinamento Torino Pride GLBT  Arci nazionale ARCI Piemonte 

#torinopride #arcitorino #circolomaurice #glbtq #gaypride #djset #iusoli #migranti #diritti #autodeterminazione #overtheborders #poliamore #salute #procreazioneassistita #lavoro #welfare #clima #diritticivili #dirittisociali #piemontepride #arcinazionale #lgbtq #pride #lgbtqi",Orgoglio Senza Confini. Maurice GLBTQ e ARCI | Torino Pride 2019,"Corso Principe Eugenio, 10122 Torino TO, Italia",3
https://www.facebook.com/ads/library/?id=499761464150164,Con i profughi a Samos: ‘Da 5 mesi sono qui e per la prima volta sono felice’. #santegidiosummer,Con i profughi a Samos: ‘Da 5 mesi sono qui e per la prima volta sono felice’. #santegidiosummer | NEWS | COMUNITÀ DI SANT'EGIDIO,"La bella isola di Samos, nella parte settentrionale del Mar Egeo, è separata dalla Turchia dallo stretto di Mykali, ampio solo un chilometro e 200 metri. In questo stretto, dall’inizio dell’estate sono ricominciati gli",3
https://www.facebook.com/ads/library/?id=3035936783124327,"Tatiana è d’origine moldava e vive insieme alla figlia e al compagno Paolo Esposito in provincia di Viterbo. L’uomo ha una relazione clandestina con la sorella di Tatiana, e sarebbe stato proprio questo il movente che lo avrebbe portato a uccidere madre e figlia. I corpi non sono mai stati ritrovati.

Delitti: Famiglie Criminali, una produzione esclusiva Crime+Investigation: Il giallo di Gradoli, domenica 22 marzo, ore 22.00 canale 119 di Sky.",0,0,irrelevant
https://www.facebook.com/ads/library/?id=516499132250746,"Cosa pensi riguardo al fenomeno degli sbarchi a Lampedusa❓

CLICCA QUI ⤵️ e rispondi a 10 domande",LAMPEDUSA >> Sondaggio >>,0,3
https://www.facebook.com/ads/library/?id=1046820062341488,"A Salvini chiediamo se non fossero comunque figli come i suoi, quelli che ha tenuto in ostaggio a bordo della Gregoretti, nel luglio del 2019. Se non fossero buoni padri di famiglia come lui, quei genitori che ha costretto a condizioni di vita insopportabili, inumane, a cui ha negato lo sbarco, perché sulla loro pelle aveva deciso di giocarsi l’ennesima partita elettorale.
Partito Democratico",0,0,2
https://www.facebook.com/ads/library/?id=847407658974018,"A #Foggia alcuni #lavoratori #migranti sono stati presi a #sassate per la strada.

Quando in un paese si crea ad arte un clima per cui chi ha le pelle scura si sente isolato, impaurito, in pericolo, hanno già vinto i #caporali, il #lavoro #nero e i #peggiori #sfruttatori.

Per questo non si deve aver paura di chiamare razzismo il #razzismo.
Per questo non si deve dare alcun alibi a quelli che “prima gli italiani”, “sono troppi”, “mica possiamo accoglierli tutti”.

La battaglia per i #diritti del #lavoro passa per la rivendicazione di #libertà e #uguaglianza per #tutti gli #esseri #umani.
Altrimenti vincono sempre gli altri.

Giovanni Paglia",0,0,1
https://www.facebook.com/ads/library/?id=698465387371196,"Scelleratezza al governo.
Pronta la maxi sanatoria per regolarizzare 700.000 clandestini.
Sinistra irresponsabile e pericolosa.
Sinistra senza vergogna.",Governo pronto alla maxi sanatoria: così regolarizza i clandestini,"Il ministro Lamorgese parla di ampia regolarizzazione degli immigrati in Italia. La Lega insorge: &quot;È una sanatoria, così si rischia il caos&quot;",5
https://www.facebook.com/ads/library/?id=295344288094871,"⭐⭐ News!! #MYgration ⭐⭐

Parliamo di #migrazioni nel progetto “MYGRATION: migration is my story”, un percorso di quattro incontri promosso da Progettomondo.mlal nell'ambito di Start the Change 🌐
In una delle tappe abbiamo visto e approfondito con un dibattito “Mare Chiuso”, docufilm prodotto da ZaLab

 🎙️ Questa volta abbiamo chiesto ai #professori delle 13 classi coinvolte: 
""Perché è importante che i ragazzi partecipino al progetto MYGRATION?"" 🎬

🔵“Gli incontri proposti all’interno del percorso MYGRATION sono per i ragazzi un'esperienza fondamentale nel complesso percorso verso una cittadinanza attiva, consapevole e responsabile."" (prof. M.G., classe II)

🔵""Nelle classi di oggi, molto spesso multietniche, percorsi così sono importanti anche per prevenire possibili episodi di razzismo e accompagnare i ragazzi verso una migliore integrazione, prima di tutto tra loro, come classe"" (prof. C. T., classe I)

🔵""Le tematiche vengono proposte attraverso attività dinamiche e interattive, riuscendo in questo modo a coinvolgere in modo efficace gli studenti.” (prof. G. M., classe IV).",0,0,1
https://www.facebook.com/ads/library/?id=627214858106231,"I rifugiati, i profughi e i migranti sono l'obiettivo perfetto della retorica politica. Ma, per capirli davvero, bisogna abbandonare la tv e leggere (o vedere) La casa degli spiriti di Isabel Allende. La storia di una famiglia spezzata, su Videodrome nella Giornata Mondiale del Rifugiato e del Migrante, per voi.",Capire i rifugiati con Isabel Allende,Isabel Allende ha descritto lo stato dei rifugiati meglio di qualunque giornale,2
https://www.facebook.com/ads/library/?id=331193384439543,"Gli sbarchi avvenuti mentre la Sea Watch 3 era sotto sorveglianza dimostrano che la politica di Salvini è un fallimento. Noi eravamo a Lampedusa perché ogni volta che difendiamo i diritti umani difendiamo i nostri figli, i nostri cari, il nostro Paese.",La politica di Salvini è un fallimento - Delrio,0,1
https://www.facebook.com/ads/library/?id=487606731946741,"""I migranti sono l'unico problema che non è un problema"". Pietro Bartolo è il medico di Lampedusa che lotta a favore dei migranti.","Pietro Bartolo, il medico di Lampedusa che lotta a favore dei migranti",0,1
https://www.facebook.com/ads/library/?id=589484904862859,"""Basta basta Salvini!"".
""Casa per tutti, lavoro per tutti!"".
""Condannare a Salvini, ASSASSINI!"".
Che bello il modello di integrazione della sinistra: accogliere tutti senza limiti, riaprire i porti, avanti c'è posto!
Il Decreto Sicurezza Bis colpisce ancora più duramente il traffico di esseri umani e il business dell'immigrazione clandestina.
Tutti ci attaccano perché abbiamo fermato la MANGIATOIA, se ho il vostro sostegno io NON MOLLO!","++ CORI CHOC IMMIGRATI A NAPOLI: ""SALVINI ASSASSINI""",0,4
https://www.facebook.com/ads/library/?id=2934356529969362,"L'intolleranza spirituale del fascismo

C’è stato un uomo che più di altri potrebbe spiegare il doppio binario – cattolico e razzista al tempo stesso – sul quale sembra viaggiare il pensiero di molti contemporanei europei in tema d’immigrazione. E’ padre Agostino Gemelli, milanese, fondatore dell’Università cattolica del sacro cuore e dell’Istituto secolare dei missionari della regalità di Cristo e dell’Opera della regalità. Un uomo di chiesa, francescano dei Frati minori. Medico e psicologo, la cui vita fu contaminata dal Fascismo. E come Benito Mussolini, Gemelli fu in gioventù convinto anticlericale e fervente socialista. Una giovanile fiammata ideologica, che lo portò nel 1908, all’età di 30 anni e dopo cinque anni di vita in convento, a rivedere radicalmente le proprie convinzioni, peraltro mutuate da una famiglia almeno fino a quel momento massone e laicista. Le sue prime pubbliche tesi antisemite le affidò nel 1938 alla rivista Vita e Pensiero, di cui fu fondatore un paio di decenni prima, giustificando la politica antisemita del Fascismo attraverso una discutibile reinterpretazione delle posizioni neotomiste.  Nel frattempo, dal 1921 padre Agostino Gemelli fu rettore dell’Università cattolica, che fin dal principio organizzò corsi di Filosofia e Scienze sociali per aprirsi in anni a seguire ad altre discipline scientifiche e umaniste. Ma la passione di Gemelli fu la psicologia, alla quale il religioso dette notevole impulso organizzando corsi per promuoverne le molteplici applicazioni mediche e sociali nella società contemporanea del Dopoguerra. Agostino Gemelli dovrà rispondere all’accusa di antisemitismo che gli venne mossa in seguito alle proprie posizioni espresse durante il Fascismo. A lui è attribuita l’adesione - tutta italiana - alla teoria dell’antiebraismo spiritualista, che affiancò – nel furore ideologico del tempo - la dottrina nazista di un antiebraismo fondato su basi biologiche. Durante i primi anni del Fascismo, da rettore della Cattolica, Agostino Gemelli  ebbe a scrivere nel 1924, ricordando Felice Momigliano, ebreo, filosofo d’ispirazione socialista, morto suicida che « (..) se insieme con il Positivismo, il Socialismo, il Libero Pensiero, e con il Momigliano morissero tutti i Giudei che continuano l'opera dei Giudei che hanno crocifisso Nostro Signore, non è vero che al mondo si starebbe meglio? (…)». Una forma di razzismo, quella propugnata da Agostino Gemelli, che si può accostare all’intolleranza che sembra animare oggigiorno coloro i quali si contrappongono frontalmente agli sbarchi degli immigrati sulle coste italiane. Fondata su ragioni eminentemente spirituali, ovvero ispirate direttamente dalla propria coscienza, sostanzialmente indifferente, anche solo per mere ragioni di sopravvivenza, alle condizioni dell’immigrato. Non si tratta quindi di un razzismo fondato su ragioni biologiche, per cui sarebbe improprio proporre parallelismi tra l’intolleranza contemporanea e il fanatismo nazista. Ma annegare “incidentalmente” su un barcone respinto in mare aperto o finire scientificamente dentro un forno, determina in ogni caso la stessa sorte",0,0,2
https://www.facebook.com/ads/library/?id=630928217373968,"Sui migranti non decidono le Regioni: la Consulta blinda il decreto Sicurezza. Intanto la Sea Watch tuona: ""Il confine italiano è una linea immaginaria disumana"". Ma Matteo Salvini non cede. Allarme per un altro barcone  con 120 naufraghi alla deriva. E Mattarella tesse l'elogio dell'accoglienza. Me ne occupo oggi sul quotidiano La Verità.",0,0,3
https://www.facebook.com/ads/library/?id=700429427041265,In Libia c'è chi attende con ansia la caduta del governo gialloverde. Una fonte ufficiale parla di quasi un milione di migranti pronti a sbarcare sulle nostre coste. Cosa nasconde questa notizia?,800 mila migranti in arrivo nel 2019? La fonte è attendibile ma nasconde diverse interpretazioni,Perchè il premier libico parla di un nuovo esodo biblico sulle nostre coste nel 2019? Per conoscere la verità bisogna analizzare alcuni fatti.,3
