ad_url,ad_creative_body,ad_creative_link_title,ad_creative_link_description,Label
https://www.facebook.com/ads/library/?id=528512434638197,"Questi giorni tragici per Venezia ed il misero teatrino politico dello scarico di responsabilità (anche di quelle politiche), mi hanno fatto riflettere. 

Ieri, in un programma televisivo, sono stato attaccato da un esponente della Lega perché non avrei l’accento veneto. Anche questo mi ha fatto riflettere. 

Poi ho ripensato alla faccenda della bandiera della Regione, bandita dallo stadio in forza di un regolamento che vieta vessilli diversi da quelli delle squadre in campo (regolamento presente in molti stadi di calcio per evitare l’esibizione di simboli razzisti o offensivi). Una faccenda in cui ha trovato buon gioco la retorica nazionalista di certa politica regionale. 

E credo che stia tutto lì. Per anni si è lasciato che la bandiera della Regione, istituita con legge del 1975, venisse issata ed esibita solo da certa politica. 

Certa politica che ha finito per appropriarsi nei fatti di un vessillo di tutti (l’angelo con le sembianze di leone che annunciò a San Marco che avrebbe trovato pace e riposo in quella che sarebbe diventata Venezia). 

Se ne è appropriata perché glielo si è lasciato fare. Per questo a certi comizi diventa naturale vedere una bandiera della Regione trasformata in vessillo partigiano.

Così, però, si perde in partenza perché si rimane vittime del cortocircuito: se esibisci la bandiera sei di una certa fazione politica, se invece non la esibisci non sei ritenuto degno di essere veneto. 

Pertanto:

- chi si indigna per l’infimo teatrino politico del “Io non c’ero, io non so nulla, per me il Mose funzionava”, 

- chi si indigna per lo scaricabarile anche delle responsabilità politiche, 

- chi si indigna perché l’altra sera il Governatore, mentre Venezia era sott’acqua, è andato a Bologna a fare campagna elettorale proponendo agli emiliani (la cui Regione sta sopra la nostra) di adottare il modello Veneto, 

- chi non vuole un Veneto che abbia paura dei vaccini,

- chi non vuole un Veneto che si proclama minoranza nazionale,

- chi non vuole un Veneto da cui i giovani scappano,

- chi non vuole un Veneto che retrocede sulle conquiste in materia di diritti civili,

- chi non vuole un Veneto che plaude al presidente brasiliano Bolsonaro, 

- chi vuole un Veneto in Europa e non alla corte di Putin,

- chi pensa che autonomia sia anzitutto una questione di efficienza, responsabilità e rendiconto prima che di schei, 

- chi ha capito che la faccenda dei 9/10 era una manovra elettorale,

- chi si è stufato di un Veneto sempre aizzato contro il resto d’Italia e vuole, invece, un Veneto che trascini,

- chi ha capito che non parlare di integrazione degli immigrati significa mettere la testa sotto la sabbia,

- chi vuole una Regione aperta e non chiusa,

- chi non vuole un Veneto neonazionalista,

in una parola, chi vuole resistere, deve issare quella bandiera. 

Deve esibirla con orgoglio, per quello che rappresenta, per il messaggio di pace, unità e fratellanza che si porta dietro e che è scritto anche nei primi articoli dello Statuto regionale.

Non potete issarla rossa, però, perché di quella rossa, nell’immaginario collettivo e nel mercato elettorale, se ne è già appropriato qualcun altro. 

Issatela blu, che è meno abusata. La tradizione vuole che la versione blu sia quella originaria. Il blu è il colore del mare e dell’Europa. Se volete resistere dovete distinguervi. 

Issatela blu. Solo blu.

Chiamatelo pure l’appello della bandiera blu.",0,0,2
https://www.facebook.com/ads/library/?id=323581515002947,"Ma trovate normale il postare sui social video dove persone di colore sono responsabili di gravi fatti di cronaca, per aizzare gli animi e diffondere sempre più la diffidenza verso gli immigrati?",0,0,2
https://www.facebook.com/ads/library/?id=194991511609217,"Il mio intervento di oggi in Senato sul bilancio europeo: Brexit, dazi, Turchia, Cina/Usa richiedono un nuovo accordo a Bruxelles. E l’Italia non dia soldi a chi come l’Ungheria non accoglie migranti.",0,0,2
https://www.facebook.com/ads/library/?id=638362843242366,"Roma, venditore, abusivo, e si permette pure di minacciare i vigili urbani... 
Ci sono i salotti tivù e gli editoriali degli analisti, poi c'è la vita reale.  
Buona giornata Amici, io non mollo.","VIDEO-CHOC: ""SE NON AVESSI LA DIVISA..."": IMMIGRATO MINACCIA VIGILE",0,4
https://www.facebook.com/ads/library/?id=2401441589932836,"La Lega a Ostuni, farebbe già ridere così. Ma qui siamo di fronte alla disumanità vera.
Foto, risate e canzoni ironiche anche quando una persona che ha avuto un malore viene portata via in ambulanza. Solo perché immigrato. Ma stiamo scherzando? Ma che gente è questa? 
Si vergognino!","Ostuni, coordinatrice della Lega in posa su Instagram deride un immigrato svenuto","La consigliera comunale Margherita Penta si lascia ritrarre così da un amico avvocato che sceglie come sottofondo la canzone ""Se mi lasci non",1
https://www.facebook.com/ads/library/?id=2390709301185758,"""Vorrei dedicare questo premio a tutte le persone splendide che sono in mare a salvare altri esseri umani"". Con queste parole Luca Marinelli ritira la Coppa Volpi al Festival di Venezia. 
#lucamarinelli #martineden #festivaldelcinemadivenezia #venezia #joker #joaquinphoenix #cinema #cinemalovers #cinemaitaliano #attori #polemica #politica #migranti #rifugiati #festivaldelcinema #alessandramastronardi #alessandroborghi #videodromenews",0,0,1
https://www.facebook.com/ads/library/?id=454441368774255,"Il libro di Valeria Luiselli è bello. Bello in un modo non convenzionale, atipico e innovativo. Sebbene, infatti, il romanzo si strutturi sul classico on the road, l'autrice ne scardina la patina antica e ne fa un coro di voci, rumori, sogni, stili narrativi alternati e immagini fotografiche. Un padre e una madre, compagni in via di separazione, documentaristi che lavorano registrando tracce sonore del mondo, si dirigono con i loro figli verso la frontiera con il Messico, uno per riportare al presente il vento storico che avvolgeva le avventure e la tragedia degli ultimi apache chiricahua, l'altra per raccogliere testimonianze sulla condizione disperata dei bambini che tentano il passaggio oltre il muro. Il tempo del racconto è cullato dal viaggio in macchina, un luogo ristretto dove si scontrano i pensieri e le parole tra genitori e bambini, un dialogo quasi alla pari, di rispetto reciproco, dove all'immaginazione dell'infanzia si affianca la durezza della realtà. Il romanzo di Luiselli parla di migrazione, del perdersi e del ritrovarsi, parla dei confini intesi come limiti fittizi creati e usati dall'uomo per giustificare un ordine sociale imbastardito dalla cecità razzista; è un racconto sul significato delle parole, sul senso del nominare cose, persone e relazioni. E spesso la parola diventa atto di violenza, un eufemismo che degrada la verità e la trasforma in qualcosa di più appetibile, più facile, più comunicabile. Questo succede per i bambini chiusi nei centri di detenzione o trovati morti nel deserto, massa di umanità generalizzata, pensata come ingestibile, spersonalizzata al punto da diventare meri numeri. Bambini che hanno un ruolo determinante in questo archivio di vita, un archivio che ci urla addosso una denuncia con la poesia di una prosa meravigliosa. Magistrale. #bookstagram #libridaleggere #librichepassione #ticonsigliounlibro #atticuslegge #leggeresempre #leggerefabene #continuiamoaleggere #booklover",0,0,2
https://www.facebook.com/ads/library/?id=578942329325545,"Lega: Calligaris, legge Questura Trieste risponde a vera urgenza

""Si tratta di una scelta tecnica che consente di reperire le risorse necessarie per sostenere velocemente i costi per l'esecuzione di un'opera non più rinviabile"".

Lo sottolinea in una nota il consigliere regionale della Lega, Antonio Calligaris, ribadendo quanto affermato nel corso del dibattito sul disegno di legge 78 per la realizzazione di nuovi locali della Questura di Trieste che saranno destinati all'Ufficio immigrazione.

""La Regione, svolgendo le funzioni tecniche come stazione appaltante, metterà a disposizione 1,5 milioni di euro derivanti da economie di spesa. Il flusso di migranti proveniente dalla cosiddetta rotta balcanica - evidenzia l'esponente leghista - si è spostato nel capoluogo giuliano, creando l'urgenza di ultimare questa struttura. C'è la necessità di garantire alle Forze dell'Ordine di operare in condizioni di sicurezza. Ci sono i fondi, c'è lo strumento legislativo, bisogna cominciare - conclude Calligaris - a risolvere il problema"". ACON/COM/fc",0,0,3
https://www.facebook.com/ads/library/?id=2385522558434981,"#MatteoSalvini: Al lavoro al Ministero da stamane per evitare lo sbarco di oltre 500 immigrati a bordo delle navi di due Ong, una francese e una spagnola.
Per 350 di essi la Libia ha dato la disponibilità di un porto di sbarco, mentre per gli altri (quelli visitati dal milionario Richard Gere) l’indicazione che ho dato è il divieto di ingresso nelle nostre acque e l’invito a navigare in direzione Spagna.
Vi faccio sapere come va a finire, io non mollo!
P.s. Spero che per salvare la poltrona i 5 Stelle non facciano un governo con Renzi perché torneremmo ai 500mila sbarchi che il Pd “regalò” agli Italiani negli anni passati.",0,0,5
https://www.facebook.com/ads/library/?id=428185537899674,"Incontro #Migranti3 con al centro il dramma Siriano.
Ne parliamo con Sheik Abdo attivista e profugo siriano.
La Siria è tornata purtroppo all'attualità ma la situazione è più complicata e la storia merita di essere approfondita. Con Sheik Abdo ripercorriamo i passaggi e cerchiamo di capire quali prospettive ci sono in una zona delle più ""calde"" al mondo.",Il dramma Siriano,"Piazzetta Pieve, 8, 12038 Savigliano CN, Italia",2
https://www.facebook.com/ads/library/?id=2439287716284948,"Esiste ancora una destra che non vuole arrendersi a Salvini? Laica, realista, autorevole ma non autoritaria, capace di dare risposte alle sfide della modernità? All’alter ego capace di ogni nefandezza che vediamo oggi e che esprime l’istinto spaventato e arrabbiato, il subconscio bestiale, si oppone una destra sana che deve reagire per riprendersi il suo posto nella storia, e non finire uccisa dalla sua stessa ombra. Rossi propone un viaggio alla ricerca di una possibile via, che accetta la sfida del nuovo, il cambiamento come stile di vita. Un potente appello a tutti coloro che si sentono viandanti culturali, migranti politici, e che rifiutano la retorica delle radici e la tirannia degli album di famiglia.","Dalla parte di Jekyll, manifesto per una buona destra",Dalla parte di Jekyll,irrelevant
https://www.facebook.com/ads/library/?id=1820808954720691,#Eurasia Continuano le pressioni turche sulla Grecia per ottenere finanziamenti e aiuto nella sua guerra in Siria. Erdodan ricatta l'Ue. L'opinione di Paulo Rangel ex europarlamentare e ora editorialista per il quotidiano portoghese Publico,La Siria e i profughi: una tragedia non capita mai sola,"Erdoğan ricorre a un inaccettabile ricatto, la Grecia è in affanno sotto il peso delle responsabilità, mentre la condizione dei profughi e dei migranti è terrificante. Intanto l’Unione Europea è assolutamente incapace di trovare una soluzione ai problemi, ma si limita alle buone intenzioni....",2
https://www.facebook.com/ads/library/?id=2241266172805552,"#Europee2019 
Contro le disuguaglianze, l’odio verso le donne e i migranti, le elite e il mito della scarsità. Per un’Europa libera, unita e democratica. 
Il 26 maggio barra il simbolo de La Sinistra e scrivi Andrea Ventura - Scheda Arancione 🔶
Per saperne di più guarda il video 🎥",Andrea Ventura: Perché mi candido per la Sinistra,0,1
https://www.facebook.com/ads/library/?id=1621352304679683,"Per anni la questione migratoria è stata al top dell’agenda europea e delle preoccupazioni dei cittadini. Dove sono finiti, oggi, i migranti? 

Ne parliamo nella prima puntata del podcast ISPI Express: le migrazioni ai tempi del coronavirus. Ascolta l'integrale qui → https://bit.ly/33AVEpy

Con Paolo Magri, Valentina Furlanetto, Matteo Villa. Conduce Francesco Rocchetti.",ISPI Express - Migrazioni ai tempi del coronavirus,0,3
https://www.facebook.com/ads/library/?id=385111532211584,"Una bambina di 5 anni (5 anni!) è morta annegata questa mattina al largo della Libia e altre 90 persone sono in balia del mare.
Un migrante è morto il 23 maggio scorso, nell'indifferenza di una nave della marina italiana a 30 miglia di distanza.
L'estate non è ancora cominciata. Le morti nel Mediterraneo non hanno mai smesso. 
Un giorno ognuno di noi sarà chiamato a rispondere di tutto questo. Chi siamo stati, dov'eravamo, cos'abbiamo fatto, detto, pensato. Ma sarà sempre troppo tardi.
(Video Mediterranea e Sea Watch)","MIGRANTI, FAZIO: ""UN GIORNO DOVREMMO RENDERE CONTO DI TUTTO QUESTO""",0,1
https://www.facebook.com/ads/library/?id=580831355983140,"Prima migranti poi fantasmi. Dove finisce davvero chi approda in Italia? I numeri ufficiali parlano dell'8 per cento di irreperibili. Intanto aumentano gli arrivi non censibili e diventa sempre più difficile controllare, assistere i minori, attuare i respingimenti. Il rischio è un ennesima silenziosa emergenza. Ecco cosa ho scoperto per Panorama che trovate in edicola questa settimana.",0,0,4
https://www.facebook.com/ads/library/?id=868018523556227,"🤔 Cosa hanno in comune un sovranista italiano, uno tedesco, uno finlandese e uno danese?

Che ognuno di loro vuole far affondare l’altro. ⬇️

🔘 Troppi migranti in Italia? Se la vedano da soli.
🔘 L'Italia è in crisi economica? Se la vedano da soli.
🔘 Il debito italiano è troppo alto? Se la vedano da soli.

❌ Con tutti i nostri problemi, l’Italia non può permettersi di rimanere da sola.

Quando lo capiranno i nostri sovranisti?

➡ Iscriviti al nostro gruppo e aiutaci a difendere l'Europa da attacchi populisti e fake news 
 👉 https://bit.ly/2GlhZMz",0,0,5
https://www.facebook.com/ads/library/?id=703076073473272,"🔴 Rifugiati: dal #20luglio la vacanza solidale dei volontari di #SantEgidio insieme ai #profughi giunti a #Lesbos e #Samos. Fino al 31 agosto 150 italiani, a turno, animeranno numerose attività per gli stranieri che, in migliaia nei campi profughi, vivono una lunghissima attesa dell’asilo politico

#santegidiosummer #immigrazione #volontariato",Rifugiati: dal 20 luglio la vacanza solidale dei volontari di Sant'Egidio insieme ai profughi giunti a Lesbos e Samos | NEWS | COMUNITÀ DI SANT'EGIDIO,"Dal 20 luglio, fino al 31 agosto, 150 volontari, giovani e adulti della Comunità di Sant’Egidio, insieme ad un gruppo di mediatori culturali, passeranno, a turno, la loro vacanza insieme ai profughi di Lesbos e Samos. La scelta - che rientra in",1
https://www.facebook.com/ads/library/?id=464007720853043,"I soliti buonisti del politically correct ora hanno davvero superato ogni limite, se un artista come Checco Zalone non può neppure ironizzare sulla presenza degli immigrati in Italia senza passare per un razzista… siamo messi male, ma molto male! 
Ma fatevela una risata ogni tanto!
PS. Checco si conferma un genio, non vedo l’ora di andare al cinema a vedere ToloTolo",0,0,4
https://www.facebook.com/ads/library/?id=2332089623726483,Traffico di migranti: la vera storia della Sea Watch e di come abbia agito in collusione con gli scafisti,Le bugie della Sea Watch. Tutte le bufale per favorire lo sbarco di immigrati in Europa - Blondet & Friends,"  Roma, 18 giu – In seguito al dissequestro tempestivo deciso dalla Procura di Agrigento, la nave battente bandiera olandese Sea Watch 3 della Ong tedesca, Sea Watch, è ripartita veloce da Licata verso …",5
https://www.facebook.com/ads/library/?id=441669070121518,"La testimonianza di Liliana Segre e il suo messaggio politico, in un saggio a cura di Giuseppe Civati.
Acquistalo ora: bit.ly/liliana-segre","LILIANA SEGRE, IL MARE NERO DELL'INDIFFERENZA | People","La testimonianza di Liliana Segre e il suo messaggio politico in un saggio di Giuseppe Civati che riprende, con grande cura, le sue parole e i suoi insegnamenti, in occasione della nomina a senatrice a vita da parte del Presidente Mattarella. Segre fu espulsa dalla scuola nel 1938. Fu clandestina, c...",irrelevant
https://www.facebook.com/ads/library/?id=2209132659184592,"Renzi dice che abbiamo sbagliato a dire che c’era un’emergenza, che i migranti avrebbero rappresentato una minaccia per la democrazia e che siamo stati pavidi sullo ius soli.
Sono d’accordo.
Io lo dicevo mentre si commettevano questi errori.
Ma poco importa. Ora dobbiamo combattere il razzismo, chi calpesta i diritti umani. 
Noi non diciamo accogliamoli tutti, ma salviamoli tutti.
Dobbiamo avere una proposta per salvare chi muore in mare e nei lager in Libia.
Dobbiamo avere una politica per l’accoglienza e per l’integrazione che sia positiva e dia buoni frutti al nostro Paese e anche ai ceti sociali più deboli.
Intanto, occorre togliere il tema dell’accoglienza dalle competenze delle Prefetture e assegnarlo alle Regioni e agli enti locali.
Al lavoro e alla lotta.

PS: si aspetta che venga aperta una discussione seria e approfondita anche in materia di tutele e diritti del lavoro e di politiche per la scuola, la sanità e in genere le politiche sociali.",0,0,1
https://www.facebook.com/ads/library/?id=188665262505742,"★ IL MANGIATORE DI PIETRE di Nicola Bellucci
DOMENICA 09/02 ► ore 20.00*
*LUIGI LO CASCIO PRESENTE IN SALA AD INTRODURRE IL FILM

Cesare è un passeur, uno dei più bravi in circolazione. Per la conoscenza dell'antica arte di chi attraversa le impervie vallate alpine è cercato da criminali, che ne richiedono le prestazioni, ed è ricercato dalla legge, sempre sulle sue tracce. Quando esce di galera, dopo essersi rifiutato di parlare, trova il cadavere dell'amico e rivale Fausto ed è fermamente intenzionato a scoprire cosa sia successo

""Il Mangiatore di pietre, primo lungometraggio di Nicola Bellucci, è una storia a metà strada tra dramma umano e noir all’italiana con un sublime Luigi Lo Cascio."" ('spettacolo')

""La trama noir de Il mangiatore di pietre è solo l’input di una vera e propria mappa relazionale: una storia di vita, di sventura, un campo di battaglia senza vinti nè vincitori ma con un solo e unico condottiero, Cesare (Luigi Lo Cascio), un passeur francese pronto a poggiare le sue mani sulla maestosa montagna e ad attraversarla, perché più si arrampica e più forte si sente, e sempre più importante diventa il passaggio oltre il confine.
Questa è l’essenza della storia di un uomo che rappresenta una roccia tra le rocce a cui si aggrappa e che attraversa tante e tante volte fino a che non incontrerà se stesso: il suo dolore negli occhi dei migranti clandestini che aiuta dicendo loro che non ha mai lasciato indietro nessuno.
Il silenzio e i segreti sono figli della montagna. Il finale è di ogni singolo spettatore. “Nessuno può tornare indietro e ricominciare da capo, ma chiunque può andare avanti e decidere il finale.” (Karl Barth)"" ('madmass')

""Un “noir” duro, amaro, da nodo alla gola. Con un duplice punto di vista: quello del passeur Cesare, trafficante d’uomini, e quello del giovane Sergio, ragazzo che si sta facendo uomo. Un film che non è solamente la cronaca di un omicidio, ma che utilizza questo per raccontare le persone, la comunità e per portare alla luce rapporti conflittuali e durissimi tra padri senza figli e figli senza padri, in cui valori e affetti si tramandano in modo più trasversale, fra amici, ma anche nel rapporto “adottivo”, per così dire, tra padrino e figlioccio.
Il confine è il luogo simbolico per eccellenza di questo film: territorio di mezzo, indeterminato e ambiguo; linea reale, convenzionale o culturale, che separa sempre ciò che è “altro”. Il confine da proteggere e da oltrepassare, diventa la linea che demarca le scelte morali, i rapporti interpersonali e il destino dei suoi protagonisti, moltiplicando gli interrogativi di partenza."" ('Cinematografo')

""Il mangiatore di pietre analizza il rapporto generazionale di una realtà sociale in cui i rapporti – sia conflittuali sia affettivi – all’interno di una famiglia diventano simbolo di un confine emotivo e geografico: tra le montagne piemontesi i rapporti umani diventano il confine da proteggere e da oltrepassare, seguendo scelte etiche e morali in cui non è esclusa la violenza."" ('cinematographe')

Regia: Nicola Bellucci
Attori: Luigi Lo Cascio - Cesare, Ursina Lardi - Sonia di Meo, Bruno Todeschini - Ettore, Vincenzo Crea - Sergio, Lidiya Liberman, Antonio Zavatteri, Leonardo Nigro, Paolo Graziosi, Emiliano Audisio - Fausto, Elena Radonicich - Adele, Peppe Servillo - Antonio
Soggetto: Davide Longo - (romanzo)
Sceneggiatura: Hans W. Geissendörfer, Marco Colli - (collaborazione), Nicola Bellucci
Fotografia: Simon Guy Fässler
Musiche: Teho Teardo
Montaggio: Roberto Missiroli
Scenografia: Sara B. Weingart, Catharina Strebel
Costumi: Nicoletta Taranta
Suono: Patrick Becker, Oswald Schwander - (montatore)
Aiuto regia: Fabio Tagliavia, Sara B. Weingrat
Altri titoli: The Stone Eater
Le mangeur de pierres
Durata: 109'
Colore: C
Genere: DRAMMATICO
Specifiche tecniche: HD, DCP
Tratto da: romanzo omonimo di Davide Longo
Produzione: PASCAL TRAECHSLIN, ENZO PORCELLI PER CINEWORX, ACHAB FILM CON RAI CINEMA
Distribuzione: ACHAB FILM (2019)

CI PIACE CONDIVIDERE
VI ASPETTIAMO!!

CINE TEATRO ORIONE
VIA CIMABUE 14 - BOLOGNA
Tel 051 382 403
www.orionecineteatro.it",0,0,irrelevant
